,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg
75510,0.0001581859533067,0.031126122729147,3.7441727911321526e-05,0.0310316041038426,5.707689739302598e-05,0.1661075097970255,0.1541130290045585,0.0119944807924669,0.3724962802127777,1.299055988254112e-05,4.0819454670721344e-05,0.0003805910980649,2.2841706563365155e-10,1.5728999022060254e-10,7.112707541304913e-11,7.408606202382921e-10,7.184255669930812e-10,2.2435053245210655e-11,0.0018552009953671,0.6886511173085513,3.5250957063315925e-07,5.051956919782429e-10,2.597571807594481e-09,0.0001581680465824,0.0142077803397181,310180.8394851897,589376.7847265427,598649.0829662698,6052.709955545631,39.0,4,102,7000,120,154,416976000.0,0.34,873664.53187944,332976.33466999995,184256.08432000002,2801630.0751879667
75511,0.0001587260213587,0.0312280508133303,3.754918629029073e-05,0.0311333487669082,5.715286013183579e-05,0.1667260640620655,0.1546980171372639,0.0120280469248015,0.3736229736150861,1.3044934069639375e-05,4.093765968146992e-05,0.0003817073463054,2.291721571944196e-10,1.577480059934856e-10,7.142415120093411e-11,7.440490894095515e-10,7.21504123546266e-10,2.254496586328547e-11,0.0018593555137803,0.6890182764876097,3.542389407511041e-07,5.070495368085652e-10,2.605531603419414e-09,0.0001586594115776,0.0142508538449966,310032.9407618456,589426.6745673458,598977.362017223,6740.507660828379,40.0,4,102,7000,120,154,416976000.0,0.34,873664.53187944,332976.33466999995,184256.08432000002,2819458.646616538
75512,0.0001603251746767,0.0315338431813364,3.787012309789458e-05,0.0314385927793074,5.738027893116536e-05,0.168560022071012,0.1564313093228591,0.0121287127481527,0.3770007287041722,1.3206376385335973e-05,4.129134218613676e-05,0.0003850426227471,2.3143734954140103e-10,1.5911834276396566e-10,7.231900677743549e-11,7.533365296734345e-10,7.304752548085288e-10,2.2861274864905992e-11,0.0018717895521223,0.6901182904842335,3.59154236872748e-07,5.125882343892479e-10,2.6295493621827013e-09,0.0001601302570431,0.0143798094522761,307811.92766576144,591529.1889456345,601317.7713989522,8630.551487439261,43.0,4,102,7000,120,154,416976000.0,0.34,873664.53187944,332976.33466999995,184256.08432000002,2872944.360902252
75513,0.0001594582547141,0.0314242906002779,3.7739293033136505e-05,0.0313292576270677,5.729368017709636e-05,0.1675681580547234,0.1554756728987407,0.0120924851559825,0.3757217318323257,1.3126871091805272e-05,4.115426134118516e-05,0.0003836759372945,2.3067745055658426e-10,1.5860424753773895e-10,7.207320301884545e-11,7.46000591013244e-10,7.234497961549246e-10,2.2550794858319383e-11,0.0018670554575381,0.6896105468847247,3.534149882783752e-07,5.102249821603455e-10,2.6228460681567603e-09,0.0001595601195888,0.0143322561244957,316615.4565603071,584554.7061101503,590143.2180212571,5408.9151447748245,42.0,4,102,7000,120,154,416976000.0,0.34,873664.53187944,332976.33466999995,184256.08432000002,2855115.789473681
75514,0.0001598747398232,0.0314303480241411,3.7768583585383965e-05,0.0313352737875146,5.7305653041131406e-05,0.1680267070111369,0.1559318479473581,0.0120948590637786,0.3758609587589163,1.3159345952310052e-05,4.117623846078677e-05,0.0003839755517494,2.3068191076126758e-10,1.5867642949129166e-10,7.200548126997608e-11,7.513649399399795e-10,7.28554828547258e-10,2.2810111392721928e-11,0.0018677367352932,0.6897340582846928,3.586311905639253e-07,5.108010142755664e-10,2.620824021279956e-09,0.0001596471289806,0.0143377914147501,319237.93182652886,582381.7938688502,587131.6554257644,8712.050620998534,42.0,4,102,7000,120,154,416976000.0,0.34,873664.53187944,332976.33466999995,184256.08432000002,2855115.789473681
75515,0.000159738989165,0.0315220994062862,3.78284664210472e-05,0.0314269089021985,5.736203766667618e-05,0.1678995590620312,0.1557750825891339,0.0121244764728972,0.3767565226757065,1.3161067032265494e-05,4.12585846928328e-05,0.0003846037715374,2.3142960665096443e-10,1.5901738638301436e-10,7.241222026795018e-11,7.45856383737825e-10,7.233567894306414e-10,2.2499594307183622e-11,0.0018707803261515,0.6898955147655595,3.519065103353192e-07,5.117132065028412e-10,2.632024945282548e-09,0.0001599960366578,0.0143718665214366,316251.1289891891,584645.0902995771,590824.5903784299,4047.0142560797617,43.0,4,102,7000,120,154,416976000.0,0.34,873664.53187944,332976.33466999995,184256.08432000002,2872944.360902252
76874,0.000153795534146,0.0300737853740983,3.659599052307974e-05,0.0299810633483625,5.612603521268768e-05,0.1612130576505714,0.1496818474178602,0.0115312102327111,0.3598788245789491,1.2663506507816956e-05,3.926822519817986e-05,0.0003652758152343,2.2253203042378924e-10,1.539814965751713e-10,6.855053384861801e-11,7.33517405942648e-10,7.11112576856356e-10,2.2404829086292128e-11,0.0017861380919614,0.6830495547753483,3.5710196798943605e-07,4.853926980277911e-10,2.515769284579178e-09,0.0001523070897597,0.0138677364737322,407616.31069124193,952836.3222393844,196746.99970822743,6951.397475452027,37.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2765972.932330824
76875,0.0001526739590341,0.0298693902176097,3.637816798457205e-05,0.0297770391036384,5.597294598674572e-05,0.1599306232979077,0.1484667638072236,0.0114638594906839,0.3576125402669364,1.2551519111122774e-05,3.902966465937417e-05,0.000363013847646,2.2102143253306202e-10,1.5305827053893788e-10,6.796316199412425e-11,7.266053463402107e-10,7.044462089617667e-10,2.2159137378444023e-11,0.0017777622668984,0.6823039161894652,3.531223733329378e-07,4.816289675258581e-10,2.5000582121641603e-09,0.0001513159353639,0.0137810417322633,407300.216249841,951769.9197187189,197294.01545191577,5998.299465870634,35.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2730315.7894736812
76876,0.0001520507552199,0.0297661739423818,3.62648522383657e-05,0.0296740145309753,5.589455916818138e-05,0.1592201665022436,0.1477903689934224,0.0114297975088211,0.356456870180114,1.249067229415469e-05,3.890702788995093e-05,0.000361837371097,2.2026541466388457e-10,1.5258586196404506e-10,6.767955269983964e-11,7.223478027263385e-10,7.003502598875842e-10,2.1997542838754405e-11,0.0017734705197838,0.6819109004305496,3.503540880417732e-07,4.796585601770859e-10,2.4924929452038096e-09,0.0001508069133504,0.0137368595725557,407144.8836129752,950854.1250607368,197666.6420260614,5246.381624896046,34.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2712487.21804511
76877,0.0001523320039206,0.0298638470760938,3.635404260117618e-05,0.0297715301638793,5.596286961331696e-05,0.1595514631608033,0.148089711219562,0.0114617519412412,0.3574896866866324,1.2524926021456465e-05,3.9011297171076175e-05,0.0003627648121412,2.2101751108451327e-10,1.5299911825775306e-10,6.801839282676033e-11,7.222133306365118e-10,7.002665215174307e-10,2.1946809119081417e-11,0.0017771939896769,0.682193843937898,3.4885622588544e-07,4.811446361812307e-10,2.501652851153197e-09,0.0001512424148231,0.0137764700322328,407003.98597547424,949802.100916519,198068.54767201163,4489.22641953929,35.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2730315.7894736812
76878,0.0001527302042718,0.0298701808199465,3.638211991967996e-05,0.0297778241489859,5.59745510408942e-05,0.1599924206314238,0.1485282481818775,0.0114641724495461,0.3576309311442352,1.2555908147453696e-05,3.903261704817184e-05,0.0003630541635363,2.2102202237929948e-10,1.5306802395369122e-10,6.795399842560838e-11,7.27330384188618e-10,7.05136198675917e-10,2.2194185512700976e-11,0.0017778538423854,0.6823201788544196,3.538276082000881e-07,4.817062110928383e-10,2.4997819823837488e-09,0.0001513275855111,0.0137817879609757,408233.0585902065,951455.6586662076,196551.43318244684,6247.891424937829,35.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2730315.7894736812
76879,0.0001528418273046,0.029871997799122,3.638999608425841e-05,0.0297796299595442,5.597784349346694e-05,0.160116223733134,0.148651361223718,0.0114648625094158,0.3576711469968759,1.2564587889388168e-05,3.90386169586046e-05,0.0003631354954641,2.210233058814283e-10,1.5308733130048424e-10,6.793597458094417e-11,7.2876388802276e-10,7.065004007881032e-10,2.2263487234656948e-11,0.0017780394610293,0.6823562241656939,3.552199692457868e-07,4.818644603200525e-10,2.4992623201099942e-09,0.0001513516121247,0.0137832806399723,408407.7358821757,952610.113782962,196101.73674764423,6740.406171907966,35.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2730315.7894736812
76880,0.0001534848389301,0.0300686160552084,3.657405274907359e-05,0.0299759251798884,5.611682257087957e-05,0.1608679359767169,0.1493386775970154,0.0115292583797013,0.3597652090672368,1.263936085368843e-05,3.925146138390961e-05,0.0003650488368438,2.2252840694000216e-10,1.539277780073491e-10,6.860062893265316e-11,7.295297761564811e-10,7.073177291509069e-10,2.2212047005574508e-11,0.0017856196843342,0.6829475237451347,3.532296875828963e-07,4.849499870363222e-10,2.517202854081835e-09,0.000152239804523,0.0138635764094463,409203.2823864911,953675.2362440074,195131.27843632043,5581.788020737583,37.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2765972.932330824
76881,0.000153466209791,0.0300682014375111,3.6572723338447226e-05,0.0299755124891939,5.611622497875823e-05,0.1608467523691993,0.1493176401335808,0.0115291122356184,0.3597568274702856,1.2637926025166935e-05,3.925039685796169e-05,0.0003650346693404,2.2252814201945959e-10,1.5392457777587248e-10,6.860356424358722e-11,7.292929548649286e-10,7.070923597613204e-10,2.2200595103608265e-11,0.0017855869631009,0.6829398143510834,3.5300056019927214e-07,4.849213514573868e-10,2.5172767646373597e-09,0.0001522353877095,0.0138633220225602,410124.09145058616,953437.9915904194,194374.56216316985,5500.857142130324,37.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2765972.932330824
76882,0.0001522555809995,0.0297692994933814,3.6279276864226935e-05,0.0296771197058521,5.590051066509604e-05,0.1594463654965236,0.1480153597527731,0.0114310057437504,0.3565275383932029,1.2506625199261733e-05,3.8917919277865575e-05,0.000361985501508,2.2026767489609096e-10,1.5262133178030872e-10,6.764634311578234e-11,7.249827838327671e-10,7.028578602243994e-10,2.2124923608367952e-11,0.0017738078624025,0.681973871163576,3.5291512255210973e-07,4.799447776988738e-10,2.49151537394499e-09,0.0001508502396207,0.0137395887389383,408688.18714889686,950752.6110716345,196336.90934934423,6152.506981218045,34.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2712487.21804511
76883,0.0001524787043232,0.0298661139031781,3.636437759894859e-05,0.0297737823811837,5.596714439540627e-05,0.1597136037920132,0.1482509786326719,0.0114626251593411,0.3575407241550412,1.2536348327585786e-05,3.9019113827293145e-05,0.0003628710567316,2.2101914276907558e-10,1.5302451687583982e-10,6.799462589323582e-11,7.240999439479348e-10,7.020619310552694e-10,2.2038012892665385e-11,0.0017774360432776,0.6822393743577094,3.5068966730376786e-07,4.813501952041101e-10,2.500955945071368e-09,0.0001512735491753,0.0137784260529697,407893.935002833,949837.5903976156,197279.2683006756,5137.890706572155,35.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2730315.7894736812
76884,0.0001521944164118,0.029768257996016,3.627495491750529e-05,0.0296760843543669,5.589868673159733e-05,0.1593783118920196,0.1479476970297075,0.0114306148623119,0.3565048141052934,1.2501874744818114e-05,3.891460556500747e-05,0.0003619406905923,2.2026695070595017e-10,1.5261076126614466e-10,6.765618943980568e-11,7.241982829020002e-10,7.021112866454767e-10,2.208699625652326e-11,0.0017737054336653,0.6819534223359823,3.521535068827119e-07,4.798571476506645e-10,2.491794847287591e-09,0.0001508369064774,0.0137387686455098,408892.1767028428,949639.8208902446,196461.5519802411,5883.151870949515,34.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2712487.21804511
76885,0.0001528975583781,0.0298726766513359,3.639389788028378e-05,0.0297803033647244,5.597938873119834e-05,0.1601769665527101,0.148711823016925,0.0114651435357849,0.3576878026628652,1.25689497191138e-05,3.904148306490615e-05,0.0003631748855945,2.21023842743428e-10,1.5309701623460608e-10,6.792682650882202e-11,7.294845699247064e-10,7.071862478747732e-10,2.2298322049933217e-11,0.0017781285638935,0.6823707487081739,3.55921805731603e-07,4.819389098259593e-10,2.498976586555238e-09,0.0001513627738794,0.0137840151025246,409819.5003327145,950647.4547527734,195375.08435106443,6988.905105870524,35.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2730315.7894736812
76886,0.0001520545120006,0.0296727046065045,3.619571359311154e-05,0.0295806744256975,5.583446721390874e-05,0.1592029347402169,0.1478034508635578,0.011399483876659,0.3555202073266207,1.2478634236763607e-05,3.881783106257999e-05,0.0003611152721997,2.1951639710958795e-10,1.5222198899862207e-10,6.729440811096594e-11,7.261518850958338e-10,7.039262153576048e-10,2.2225669738228755e-11,0.0017702141734386,0.6817133688099141,3.554197464392481e-07,4.785678407483363e-10,2.481956077499165e-09,0.0001504311676206,0.0137010397484739,410658.67444934807,951574.3814301998,194389.9137499749,7266.019702158409,33.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2694658.646616538
76887,0.000152644210402,0.0297753178968039,3.630665746371795e-05,0.0296830993984626,5.591184087757642e-05,0.1598759603261988,0.148442637617884,0.0114333227083147,0.3566629425554193,1.2536882808631585e-05,3.89386341948859e-05,0.0003622670286754,2.2027200349303938e-10,1.5268861356325883e-10,6.758338992978067e-11,7.299803917452603e-10,7.076138704767781e-10,2.2366521268482352e-11,0.0017744493030704,0.6820946892412353,3.5777177227855825e-07,4.804895966835153e-10,2.4896707015891822e-09,0.000150932767252,0.0137447711327142,410870.6821236544,950581.5864563994,194476.33384184696,7870.756379960759,34.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2712487.21804511
76888,0.0001509293178129,0.0294682992660732,3.597764222363555e-05,0.0293766403315652,5.568129228434434e-05,0.1579167146467207,0.1465845903327582,0.0113321243139624,0.3532533496744756,1.2366359401811395e-05,3.857910363436269e-05,0.0003588509274061,2.1800577979139704e-10,1.5129812733314536e-10,6.67076524582518e-11,7.191922888489013e-10,6.972146076551905e-10,2.197768119371104e-11,0.0017618330926275,0.6809673025291559,3.5139358707447745e-07,4.747999528034288e-10,2.466267461401302e-09,0.0001494394122583,0.0136142989159691,410470.2386378037,952551.0589399284,194296.58825769264,6296.399120602735,31.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2659001.5037593953
76889,0.0001534334308351,0.0300675431968365,3.6570393728904125e-05,0.0299748575988285,5.611520427904733e-05,0.1608098126723396,0.1492809377535507,0.0115288749187887,0.3597431486110686,1.2635392557955037e-05,3.924856421564303e-05,0.0003650101209761,2.2252770834313104e-10,1.5391893269228258e-10,6.860877565084854e-11,7.288747054320577e-10,7.066943335962756e-10,2.218037183578233e-11,0.001785530504021,0.6829273335256889,3.525953188837412e-07,4.848723899469265e-10,2.517415019795171e-09,0.0001522278766037,0.0138628777883261,411261.01492834033,953481.8959784752,193359.32613097745,5357.644157474961,37.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2765972.932330824
76890,0.0001518138228321,0.0296687458562063,3.617872499453899e-05,0.0295767397810538,5.582735015791713e-05,0.1589357907043749,0.1475378061453229,0.0113979845590518,0.3554328786210264,1.2459923435907504e-05,3.880487047117035e-05,0.0003609396809642,2.19513610932051e-10,1.5218036526892426e-10,6.733324566312687e-11,7.230617547928378e-10,7.009854762838198e-10,2.207627850901821e-11,0.0017698132906188,0.6816350241664402,3.524186345484136e-07,4.782257968678526e-10,2.483071906691767e-09,0.0001503792105277,0.0136978191998495,411605.3695447609,952686.0239257368,193263.5915277128,6204.490546556602,33.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2694658.646616538
76891,0.0001523121359836,0.0297698178825192,3.628321348567397e-05,0.0296776326639256,5.590200510789371e-05,0.1595072076845567,0.1480759641817779,0.0114312435027786,0.3565418840314466,1.2511072581067258e-05,3.892073103576163e-05,0.0003620245650364,2.2026814206192574e-10,1.5263119362680937e-10,6.763694843511646e-11,7.257178261291155e-10,7.035573780604591e-10,2.2160448068656502e-11,0.0017738956147063,0.681986017688492,3.536323075242742e-07,4.800169219664554e-10,2.491205794466098e-09,0.0001508609434387,0.0137403259939703,412657.7961212616,952725.2345225904,192330.73326551117,6406.618525184947,34.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2712487.21804511
76892,0.0001524546310458,0.0297720011973862,3.629324973422282e-05,0.0296798017983073,5.590614934471262e-05,0.159664613562247,0.1482325270273221,0.0114320865349248,0.3565911806195916,1.2522169743121038e-05,3.892831310613288e-05,0.0003621276652113,2.202697185346673e-10,1.5265586782986188e-10,6.761385070480552e-11,7.275507602396731e-10,7.053017038783832e-10,2.224905636128992e-11,0.0017741304395975,0.6820299611287803,3.554137316496957e-07,4.80216218224306e-10,2.49052673340345e-09,0.0001508911175818,0.0137422250664418,413621.374106592,952489.2461029234,191553.0624741242,7036.898814127918,34.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2712487.21804511
76894,0.0001512845745022,0.0294735739879936,3.600264115916836e-05,0.0293818797952788,5.5691551555679167e-05,0.1583083562916813,0.146974177076605,0.0113341792150761,0.3533737249652307,1.2394046737189763e-05,3.859791100792133e-05,0.0003591070696176,2.1800963338185596e-10,1.5135967632309323e-10,6.664995705876281e-11,7.237656691849881e-10,7.015669046119334e-10,2.2198764573054588e-11,0.0017624159011759,0.6810742957388114,3.558397991575151e-07,4.752934548101559e-10,2.464555087859982e-09,0.0001495140241187,0.0136190255508641,414382.0278117444,952063.1067224531,191009.6537553611,7869.677404012921,31.0,6,57,7000,106,154,416976000.0,0.34,772867.098220672,332976.33466999995,184256.08432000002,2659001.5037593953
76942,0.000171241809158,0.0328666652799923,3.966766259913111e-05,0.0327690782426068,5.791937478637351e-05,0.1826509443994247,0.1702506022387903,0.0124003421606344,0.3896977026846439,1.4615376794266866e-05,4.220344740352141e-05,0.0003929394295466,2.4050072771652883e-10,1.6276294765091803e-10,7.773778006561073e-11,8.70739378390288e-10,8.42777318864012e-10,2.796205952627593e-11,0.0018502204396119,0.6923017481152337,4.4899018901403284e-07,5.421155059380247e-10,2.728899926581149e-09,0.0001658783209303,0.0151251775890529,77693.363310091,833259.6601203968,645364.3014900935,34822.270438464235,36.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1720512.781954885
76943,0.0001713591052554,0.032868608573864,3.967594361139976e-05,0.0327710097810084,5.792284924426772e-05,0.1827811987155145,0.1703801219756318,0.0124010767398827,0.3897404717443711,1.4624493472856152e-05,4.220977152008118e-05,0.0003930250761341,2.405020919179349e-10,1.6278322954225784e-10,7.771886237567702e-11,8.722449994147472e-10,8.44210150814e-10,2.803484860074718e-11,0.0018504160235591,0.692340141941335,4.504523238607314e-07,5.422824765069359e-10,2.728357762652679e-09,0.0001659036927726,0.015126747738063,77180.32811710567,834024.6405320655,645517.2146106348,35340.98554319344,36.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1720512.781954885
76944,0.0001702695323416,0.0326618907701822,3.945834968903578e-05,0.0325646635187866,5.776890170660037e-05,0.1815330174762185,0.1692000098335621,0.0123330076426565,0.3874565411781729,1.451465353004531e-05,4.197026469115509e-05,0.0003907647099764,2.389700897487904e-10,1.6185499924722987e-10,7.711509050156047e-11,8.658556696350993e-10,8.380399634710055e-10,2.7815706164093825e-11,0.0018419967732779,0.6915970612116414,4.470212557119991e-07,5.385296987486913e-10,2.7121775403796927e-09,0.0001649080278858,0.0150394349639417,76939.47072206478,833794.7444099888,644794.1623503519,34586.39535661036,35.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1702684.2105263136
76956,0.0001703844195904,0.0326637938433459,3.946646059661735e-05,0.0325665550780728,5.777230467648652e-05,0.1816605953646814,0.169326868315308,0.0123337270493734,0.3874984272298586,1.4523583022762433e-05,4.197645875548022e-05,0.0003908485960197,2.389714257921075e-10,1.6187486468175874e-10,7.70965611103487e-11,8.673303772959806e-10,8.394433765686687e-10,2.788700072731196e-11,0.0018421883357332,0.6916346618147603,4.484533725681869e-07,5.386932340918825e-10,2.7116464746478754e-09,0.0001649328775388,0.015040972852849,76458.79173020413,834516.7969350306,644947.1628912521,35094.461442480744,35.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1702684.2105263136
76957,0.0001742352265746,0.0334820689941659,4.030098301640196e-05,0.0333833950300062,5.8372981143274965e-05,0.1860888893176486,0.1734861164433109,0.0126027728743377,0.3964462841062285,1.4923522516881328e-05,4.290701776613757e-05,0.0003995185043172,2.4509344645347516e-10,1.65500072987523e-10,7.959337346595214e-11,8.863776813030946e-10,8.57928841740888e-10,2.8448839562206817e-11,0.0018750161905618,0.6944380086051277,4.5585717348017686e-07,5.529781800410776e-10,2.778691374060489e-09,0.0001688050769627,0.0153834217479628,76683.84683793983,834779.9305562628,645678.2940298476,35870.735892163284,39.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1773998.4962405993
76958,0.0001723550862987,0.0330736495420233,3.9886913094626565e-05,0.0329756886589877,5.807396994101043e-05,0.183924857164154,0.1714563325734135,0.0124685245907405,0.3919883834124641,1.4727074717263977e-05,4.244416064150365e-05,0.0003952164308279,2.4203294808598337e-10,1.6369530166947528e-10,7.833764641650803e-11,8.774357217553092e-10,8.492396805965775e-10,2.8196041158732004e-11,0.0018586772396108,0.6930506678034067,4.5272042070525364e-07,5.458995044250068e-10,2.744956053127879e-09,0.0001668786518703,0.015212801699892,75930.42714158079,835327.0690046978,645129.8370371491,35683.127251611055,37.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1738341.3533834566
76959,0.0001721745320228,0.0330705910415599,3.987415709814645e-05,0.0329726482917815,5.806859268027151e-05,0.1837240415730845,0.1712566664083032,0.0124673751647812,0.3919215416128904,1.4713049684836463e-05,4.243438779711489e-05,0.000395084236602,2.420308175764847e-10,1.6366409497810135e-10,7.836672259838334e-11,8.751195745636617e-10,8.470355090507657e-10,2.8084065512895923e-11,0.0018583751253811,0.6929905464398519,4.504717110490285e-07,5.456411440517966e-10,2.74578287633418e-09,0.0001668393514481,0.0152103815861773,75680.27522295968,835072.7599049706,644365.0164292853,34885.43362635741,37.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1738341.3533834566
76970,0.0001712005636034,0.0328657846180432,3.9664724240950095e-05,0.0327682018259885,5.791806781375862e-05,0.1826042179553158,0.1702041889838068,0.0124000289715091,0.389679705010952,1.4612195423547934e-05,4.2201111674882366e-05,0.0003929082611387,2.405001581643052e-10,1.627558548454135e-10,7.774430331889165e-11,8.70214236789222e-10,8.422775703938171e-10,2.7936666395404903e-11,0.0018501485775649,0.6922852467068566,4.484818047569149e-07,5.420528512012363e-10,2.7290678615587503e-09,0.0001658686782935,0.0151246161329962,74968.94351738245,835542.256790731,643780.4053314609,34642.12216706975,36.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1720512.781954885
76971,0.0001722989338155,0.0330726552583729,3.988294019590441e-05,0.0329747000391772,5.807227899984316e-05,0.1838622015707055,0.1713940464364996,0.0124681551342059,0.391966949560365,1.4722718248463818e-05,4.244109683836537e-05,0.0003951750886437,2.4203226587702326e-10,1.6368560489563612e-10,7.834666098138712e-11,8.767163352426041e-10,8.485550744345101e-10,2.8161260808094182e-11,0.0018585826077026,0.6930313147905857,4.5202232742235246e-07,5.458182934730458e-10,2.7452082368444092e-09,0.0001668662719859,0.015212047004819,75253.54900986618,835764.4437715888,644564.9903315195,35435.53554196429,37.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1738341.3533834566
76972,0.0001743112992334,0.0334832661834343,4.030634522180548e-05,0.0333845846309712,5.837520724128633e-05,0.1861730703123514,0.1735698385860302,0.0126032317263212,0.3964730754559977,1.49294429620139e-05,4.29110834697689e-05,0.0003995737140194,2.4509430246075893e-10,1.6551323934766455e-10,7.958106311309425e-11,8.873555277587786e-10,8.588594159931368e-10,2.849611176564209e-11,0.0018751420490489,0.6944619488762842,4.568072859515323e-07,5.530852079439071e-10,2.778332486133177e-09,0.0001688213012426,0.015384437084966,75483.22161526457,836028.0103900785,645297.552641846,36207.86994615488,39.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1773998.4962405993
76973,0.0001733390827137,0.0332784837576619,4.009703537345435e-05,0.0331801619901912,5.82247320971845e-05,0.1850551685887106,0.1725192734823156,0.012535895106395,0.3942318022754183,1.4828725485867308e-05,4.267789895112647e-05,0.0003973989909506,2.4356366113508205e-10,1.646053031338188e-10,7.895835800126326e-11,8.824727867560317e-10,8.541229818025585e-10,2.8349804953473528e-11,0.0018669183437625,0.6937571461418247,4.548393642797058e-07,5.494993085028305e-10,2.7616087952632552e-09,0.0001678509886684,0.0152986948452714,74708.94677344835,836548.7948280327,644681.5000414152,35972.36319624474,38.0,6,116,3450,84,112,205509600.0,0.34,329572.599544272,137695.79198407498,92437.52896000001,1756169.924812028
