turbine_idx,P_rated_kW,Longitude,Latitude,Method,Unit,Input,Assembly,Transport,Disposal,Total
75180,6150,2.9785,51.54483,"EF v3.1 - human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,2.714740268742006e-10,1.2363736505986852e-11,6.091129648068149e-12,-5.456638822844198e-14,2.8987432664002715e-10
75180,6150,2.9785,51.54483,"EF v3.1 - human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,9.184241823667518e-12,4.665710053120303e-13,3.699725573083209e-13,-4.524355016482947e-15,1.0016261031271387e-11
75180,6150,2.9785,51.54483,EF v3.1 - ionising radiation: human health - human exposure efficiency relative to u235,kBq U235-Eq,0.00045636229255466255,0.00047491224034529274,3.297027863496261e-05,-1.379834030434669e-07,0.0009641068281318744
75180,6150,2.9785,51.54483,EF v3.1 - land use - soil quality index,dimensionless,0.5102061626819668,0.0038135689582310416,0.011277853353010106,-0.00020924083398507183,0.5250883441592229
75180,6150,2.9785,51.54483,EF v3.1 - material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,1.812089577730449e-07,8.714366972132592e-09,1.929658906316107e-09,-1.1200183712357156e-11,1.9184178346778124e-07
75180,6150,2.9785,51.54483,EF v3.1 - ozone depletion - ozone depletion potential (ODP),kg CFC-11-Eq,1.0029650441558861e-10,1.9291366856183115e-11,2.133980068904052e-11,-1.5422124017097554e-13,1.4077345072064126e-10
75180,6150,2.9785,51.54483,EF v3.1 - particulate matter formation - impact on human health,disease incidence,7.945939614903097e-10,5.4920467066390376e-11,4.930075181713812e-11,-6.4118192628697885e-12,8.924033611109684e-10
75180,6150,2.9785,51.54483,EF v3.1 - photochemical oxidant formation: human health - tropospheric ozone concentration increase,kg NMVOC-Eq,4.139648959649195e-05,3.8012822239393446e-06,1.0292413394825134e-05,-5.5037695546971074e-08,5.543514751970946e-05
75180,6150,2.9785,51.54483,EF v3.1 - water use - user deprivation potential (deprivation-weighted water consumption),m3 world eq. deprived,0.004409533324792652,0.0007260562115883923,8.503427097001905e-05,-8.234675756272301e-07,0.005219800339775436
75181,6150,2.9355,51.54533,EF v3.1 - acidification - accumulated exceedance (AE),mol H+-Eq,4.7028134855022356e-05,4.4207366081970534e-06,7.269333330947937e-06,-3.9188622831628534e-08,5.867901617133572e-05
75181,6150,2.9355,51.54533,EF v3.1 - climate change - global warming potential (GWP100),kg CO2-Eq,0.008087619392721828,0.00100273423839238,0.0010670194744041208,-1.762275044563592e-05,0.010139750355072693
75181,6150,2.9355,51.54533,EF v3.1 - climate change: biogenic - global warming potential (GWP100),kg CO2-Eq,1.3261346476026704e-05,2.3117024508780153e-06,4.2092240662100573e-07,-3.317367658464739e-09,1.599065396586726e-05
75181,6150,2.9355,51.54533,EF v3.1 - climate change: fossil - global warming potential (GWP100),kg CO2-Eq,0.0080411188365566,0.0009989827038209295,0.0010649507630041426,-1.7615774971832366e-05,0.01008743652840984
75181,6150,2.9355,51.54533,EF v3.1 - climate change: land use and land use change - global warming potential (GWP100),kg CO2-Eq,3.323920968920123e-05,1.4398321205723916e-06,1.6477889933570897e-06,-3.658106145087275e-09,3.632317269698562e-05
75181,6150,2.9355,51.54533,EF v3.1 - ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe),CTUe,0.04489845774425248,0.006284918546061473,0.006243529997574824,-0.0001302271346042461,0.057296679153284534
75181,6150,2.9355,51.54533,"EF v3.1 - ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.04082804185623601,0.0060817159519337294,0.005890285005525919,-0.0001269533439592226,0.05267308946973644
75181,6150,2.9355,51.54533,"EF v3.1 - ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.004070415888016468,0.00020320259412774517,0.00035324499204890695,-3.273790645023486e-06,0.004623589683548097
75181,6150,2.9355,51.54533,EF v3.1 - energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",0.1007388405119918,0.019927985935924854,0.014238446763272931,-0.00012134102878694643,0.13478393218240264
75181,6150,2.9355,51.54533,EF v3.1 - eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,3.3260997769959213e-06,3.6153487034124005e-07,9.284263196342652e-08,-1.0048988140731045e-09,3.7794723804865147e-06
75181,6150,2.9355,51.54533,EF v3.1 - eutrophication: marine - fraction of nutrients reaching marine end compartment (N),kg N-Eq,1.0796235020977016e-05,9.625466409913999e-07,3.1628839506618e-06,-1.5450798156720728e-08,1.4906214814473495e-05
