,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg,Aluminium,Cast iron,Copper,HDPE,Lead,Steel (low-alloy),Lubricating oil,PVC,Tin,Steel (chromium),Rubber,Fiberglass,Epoxy resin,Grout (cement),PP
77297,8.201450848440706e-05,0.0139383648300726,2.027395665427652e-05,0.0138739335775132,4.415729590510265e-05,0.0793308360311505,0.0731711426941851,0.0061596933369653,0.1827295017279742,5.230686424069494e-06,2.078234093014132e-05,0.0001933420149225,9.674004892630387e-11,7.783353618911023e-11,1.8906512737193704e-11,4.262552369545007e-10,4.1139493417959004e-10,1.4860302774910473e-11,0.0011025920187891,0.6307099993478212,2.769230594445119e-07,2.0903543792801331e-10,1.163062625024854e-09,7.609035887028996e-05,0.0071956324749765,186350.19973121025,711369.8456481288,632236.2015851861,16516.57796853354,3.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,168107.03606414702,1345.373622594528,42997.2893594961,3573.6039900898186,1438.345261151042,0.49999493162765707,371939.9202662375,1236.676326801042,1024.2325620839522,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,31218.819923632127,128.89045709294354
77298,8.180133039524541e-05,0.0139348375891263,2.0258909500227147e-05,0.0138704276943453,4.415098528079677e-05,0.0790941591020367,0.072935799302181,0.0061583597998557,0.1826518512000863,5.214119106991938e-06,2.0770837237440712e-05,0.0001931862475769,9.67375723254853e-11,7.779667913583958e-11,1.894089318964579e-11,4.23519142493427e-10,4.087911162883712e-10,1.4728026205055784e-11,0.0011022367145336,0.6306403476364095,2.742659341671918e-07,2.0873212495159729e-10,1.1640477244900488e-09,7.604423070446864e-05,0.007192779546288,185211.91546561348,712496.5205023733,631588.8678310927,15572.533510075033,3.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,168107.03606414702,1345.373622594528,42997.2893594961,3504.3488923948535,1369.4050087948199,0.49999493162765707,371939.9202662375,1236.676326801042,974.4947677257692,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,31218.819923632127,122.5945214634849
77299,8.17176399895747e-05,0.0139535192554976,2.026157311297329e-05,0.013889102230029,4.415545235560079e-05,0.0789902434795002,0.0728290106908318,0.0061612327886683,0.1827495454350108,5.208105903910312e-06,2.0780935235302075e-05,0.0001932593156126,9.680950501724582e-11,7.781366342078851e-11,1.8995841596457372e-11,4.218449118453402e-10,4.072043227566516e-10,1.4640589088688565e-11,0.0011027439017488,0.6306342708509551,2.72468144849931e-07,2.0872919527171383e-10,1.165704844421223e-09,7.607994317693808e-05,0.0071957067458283,184414.81045350785,713288.3585666248,631207.3581184796,14900.040957622212,4.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,176292.66133739983,1345.373622594528,42997.2893594961,3455.0148414378627,1320.2952387428038,0.49999493162765707,372733.7350237646,1236.676326801042,939.0639191236551,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,33804.523090729905,118.10959516197703
77300,8.164146997392118e-05,0.0139521051500217,2.025617603703239e-05,0.0138876958428887,4.4153131095979865e-05,0.0789049567042597,0.0727442431748502,0.0061607135294095,0.1827194944797516,5.202205286448057e-06,2.0776737663489044e-05,0.0001932028392073,9.680855008088839e-11,7.780052455893876e-11,1.9008025521949727e-11,4.208706285788944e-10,4.0627714531294545e-10,1.4593483265948696e-11,0.0011026145424043,0.6306070449325173,2.715232204958172e-07,2.0861774708024404e-10,1.166039129084233e-09,7.606289939639193e-05,0.0071946800980968,183530.52080161517,714142.4653940169,629982.9877480132,14564.48386211069,4.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,176292.66133739983,1345.373622594528,42997.2893594961,3430.398374253854,1295.7906821647598,0.49999493162765707,372733.7350237646,1236.676326801042,921.3848049013931,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,33804.523090729905,115.87172823270305
77301,8.175816348588977e-05,0.0139540631725516,2.026441648601228e-05,0.0138896421587847,4.415659728095115e-05,0.0790346409437999,0.0728731898680664,0.0061614510757335,0.182762408329085,5.21127086028716e-06,2.0783050209020207e-05,0.0001932882511576,9.680991816153879e-11,7.782069469715976e-11,1.898922346437911e-11,4.2236777304392384e-10,4.0770190956340216e-10,1.4665863480521592e-11,0.0011028094615098,0.6306455860747148,2.729769351040088e-07,2.0878432399294926e-10,1.1655030180528336e-09,7.608824933594609e-05,0.0071962430764614,184287.64068235923,713394.4667405036,630519.5268493431,15080.942213167693,4.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,176292.66133739983,1345.373622594528,42997.2893594961,3468.285756820811,1333.5058223092035,0.49999493162765707,372733.7350237646,1236.676326801042,948.5948573828024,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,33804.523090729905,119.31604539850754
77302,8.177032810338457e-05,0.0139339611738598,2.025667247062492e-05,0.0138695545908418,4.4149910547341526e-05,0.0790580368171178,0.0728999720425152,0.0061580647746025,0.1826351093413912,5.211754638558474e-06,2.07689581439598e-05,0.0001931616574993,9.673704666299876e-11,7.77913909365498e-11,1.894565572644902e-11,4.2312913335909405e-10,4.0841997177237544e-10,1.4709161586718537e-11,0.0011021793555917,0.6306246910626472,2.738901097915788e-07,2.0868075389998614e-10,1.164149162455689e-09,7.603619453764508e-05,0.0071923474519546,183955.57859124444,713694.5655893044,629150.3443238003,15439.393076425842,3.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,168107.03606414702,1345.373622594528,42997.2893594961,3494.5817107151042,1359.682230368071,0.49999493162765707,371939.9202662375,1236.676326801042,967.4801494519477,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,31218.819923632127,121.70659336600708
77303,8.183051063100449e-05,0.0139348256210648,2.0260902837771015e-05,0.0138704130828468,4.4151635380276765e-05,0.0791242381068621,0.0729658333885385,0.0061584047183236,0.1826550618912465,5.216447999877414e-06,2.077213128200517e-05,0.0001932049324217,9.673768603462908e-11,7.780182206587452e-11,1.8935863968754614e-11,4.23904417133667e-10,4.0915777790361056e-10,1.47466392300564e-11,0.0011022776067959,0.6306423572821823,2.74644075451979e-07,2.0876375893966389e-10,1.1638559450231606e-09,7.604873723639131e-05,0.0071931466516691,183847.78086597344,713790.9045390984,628479.6382152035,15707.407221893063,3.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,168107.03606414702,1345.373622594528,42997.2893594961,3514.2432273541326,1379.2543624408738,0.49999493162765707,371939.9202662375,1236.676326801042,981.6007052508764,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,31218.819923632127,123.49400898242972
77304,8.1889375996306e-05,0.0139356650871977,2.0265039805752268e-05,0.0138712467275469,4.4153319845093975e-05,0.0791889621111997,0.0730302265751941,0.0061587355360056,0.1826744868747739,5.2210393905679166e-06,2.0775231534637674e-05,0.0001932472279186,9.673830865279428e-11,7.781202609714862e-11,1.892628255564571e-11,4.246628646831257e-10,4.0987956184186486e-10,1.4783302841260848e-11,0.0011023736128075,0.63065954467382,2.753817164946687e-07,2.0884482622916838e-10,1.1635684474385094e-09,7.606098327909625e-05,0.0071939280732102,183694.08079614837,713936.0396676462,627779.6039914096,15969.624808197155,3.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,168107.03606414702,1345.373622594528,42997.2893594961,3533.4795084361494,1398.403192149129,0.49999493162765707,371939.9202662375,1236.676326801042,995.4158643441128,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,31218.819923632127,125.24276671252467
77305,8.164163198499274e-05,0.0139521081690887,2.0256187517948957e-05,0.0138876988455326,4.415313603810728e-05,0.0789051381593641,0.0727444235223612,0.0061607146370028,0.1827195585667265,5.202217835466236e-06,2.0776746597998955e-05,0.000193202959391,9.68085521171568e-11,7.780055250262034e-11,1.9007999614536536e-11,4.20872700600931e-10,4.062791171540608e-10,1.4593583446870085e-11,0.0011026148177243,0.6306071030131604,2.715252299883861e-07,2.0861798435278816e-10,1.166038419373675e-09,7.606293568926792e-05,0.0071946822822773,183532.5600128124,714140.4842009473,629985.6824778074,14565.197451614606,4.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,176292.66133739983,1345.373622594528,42997.2893594961,3430.450723177006,1295.8427931008898,0.49999493162765707,372733.7350237646,1236.676326801042,921.4224009782345,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,33804.523090729905,115.87648723906366
77306,8.161837302279416e-05,0.0139315465319875,2.0245960092615168e-05,0.0138671551165901,4.414545530477484e-05,0.0788897981645916,0.0727326562422807,0.0061571419223109,0.1825812527728051,5.199933014640468e-06,2.076081470589034e-05,0.0001930511560949,9.673532667513296e-11,7.776509922747971e-11,1.8970227447653328e-11,4.2117665831010196e-10,4.065618865539846e-10,1.4614771756117274e-11,0.0011019276504492,0.6305765574849304,2.719931845898002e-07,2.0846653968901212e-10,1.1648628113223212e-09,7.600367788672651e-05,0.0071903185735725,183385.61534393585,714271.8303240745,629324.7060228715,14765.332881560464,3.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,168107.03606414702,1345.373622594528,42997.2893594961,3445.1326575170015,1310.4579808945005,0.49999493162765707,371939.9202662375,1236.676326801042,931.9667082608466,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,31218.819923632127,117.21121228598638
77307,8.173566400124021e-05,0.0139534225033575,2.026279237281222e-05,0.0138890038956735,4.415581531123016e-05,0.0790084040390048,0.0728471683595879,0.0061612356794169,0.1827501888452483,5.209555451135756e-06,2.0781683861134763e-05,0.0001932703806113,9.680953456426988e-11,7.781685777402318e-11,1.899267679024679e-11,4.220848297730343e-10,4.0743265229370936e-10,1.4652177479324817e-11,0.0011027677617102,0.6306341532296005,2.727043205726947e-07,2.0874694981215334e-10,1.1655761032709807e-09,7.608240031013619e-05,0.0071959292712543,183257.2223545994,714388.173039504,628705.3350504602,14984.370184071166,4.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,176292.66133739983,1345.373622594528,42997.2893594961,3461.2012331527185,1326.453506078951,0.49999493162765707,372733.7350237646,1236.676326801042,943.5068769588735,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,33804.523090729905,118.67199598605644
77308,8.164949733005323e-05,0.0139117738935777,2.0239556444047297e-05,0.0138473950005453,4.413933658838247e-05,0.0789343170024846,0.0727804384249507,0.0061538785775337,0.1824610945818392,5.2018883275215815e-06,2.074775463683709e-05,0.0001929384995384,9.666268256881826e-11,7.773907037315543e-11,1.8923612195662903e-11,4.2218102194021213e-10,4.0751120366114807e-10,1.4669818279064092e-11,0.0011013293896265,0.6305620952270614,2.731422229083141e-07,2.0839025843161366e-10,1.1634231440186755e-09,7.595578283442904e-05,0.0071866774241977,183122.4002425773,714513.7492354013,628102.0136839536,15207.566639115796,2.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,159921.41079089418,1345.373622594528,42997.2893594961,3477.574924201682,1342.7527595705888,0.49999493162765707,371146.1055087104,1236.676326801042,955.2661741858411,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,28633.11675653435,120.16051752875887
77309,8.171986931298634e-05,0.0139127920187185,2.0244504032678487e-05,0.0138484061580731,4.414135661271064e-05,0.0790117610652833,0.0728574829527095,0.0061542781125737,0.1824845350163499,5.207375413863707e-06,2.0751469167150827e-05,0.0001929891403093,9.666343352458311e-11,7.775126614093764e-11,1.891216738364553e-11,4.2308740932832275e-10,4.0837377559235026e-10,1.47136337359724e-11,0.0011014443901934,0.6305828638047515,2.740236284508637e-07,2.0848746319786456e-10,1.1630811244194251e-09,7.597047586601465e-05,0.0071876122820511,182968.71419141133,714659.2923109567,627357.5796996894,15520.874450814685,2.0,9,46,3300,84,112,195468503.937519,0.342782870260801,329572.599544272,130641.46041869998,92437.52896000001,159921.41079089418,1345.373622594528,42997.2893594961,3500.5591840142256,1365.6325290667903,0.49999493162765707,371146.1055087104,1236.676326801042,971.7730657516653,0.49999493162765707,83884.99410432762,181.45962205172475,70641.85001672557,1584.7482963748762,28633.11675653435,122.25000155357237
77478,0.0001029410640993,0.0165447552059703,2.31736254266166e-05,0.0164751332406611,4.6448339882627495e-05,0.100849040599428,0.0937176401430722,0.0071314004563558,0.2155084308575907,6.7001451425005246e-06,2.4823351627773268e-05,0.0002344911014217,1.1341089483985851e-10,9.16516589656724e-11,2.1759235874186155e-11,5.822141721595232e-10,5.607809735993642e-10,2.143319856015824e-11,0.0012927349182218,0.6423545961977212,4.040596189402427e-07,2.6278234222979245e-10,1.285339706148446e-09,9.045873319694997e-05,0.0082161301675733,259480.86453923868,638155.0122707145,649798.8050330108,49790.79829274472,30.0,6,56,6304,112,154,375516672.0,0.34,816065.998360144,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,12418.772559996894,8349.299887539213,0.49999493162765707,908819.6298882905,1526.126442565875,6010.225915428658,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3924.0495187372976,108365.40351046887,760.0300885672157
77481,0.0001029299973833,0.0165340089248773,2.316836732396609e-05,0.0164643962108428,4.6444346710577096e-05,0.1008419307563015,0.0937124003046841,0.0071295304516174,0.215435911367387,6.699044401366891e-06,2.4815078930330437e-05,0.0002344125050409,1.1337276325742971e-10,9.163339679290909e-11,2.173936646452066e-11,5.823871023975421e-10,5.609421651234854e-10,2.1444937274055783e-11,0.0012923780226392,0.6423381227264285,4.043179754643151e-07,2.62703788254219e-10,1.2847159050730915e-09,9.042788783933523e-05,0.0082138698348562,259890.1193016504,637755.6324448707,649300.3857609914,49887.23918806955,29.0,6,56,6304,112,154,375516672.0,0.34,816065.998360144,290406.3463162572,184256.08432000002,404146.28253528586,2975.942608069754,89124.75768579126,12434.203102407202,8364.66028010476,0.49999493162765707,908025.8151307635,1526.126442565875,6021.307859874386,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3924.0495187372976,105779.70034337109,761.4328690841218
77482,0.0001029052324614,0.0165230510325564,2.316214419429625e-05,0.0164534489339594,4.643995440271317e-05,0.1008196812259852,0.0936921023009883,0.0071275789249969,0.215358627052976,6.696877091313713e-06,2.48060763806256e-05,0.0002343239883223,1.1333447934070164e-10,9.161276300373439e-11,2.17217163369673e-11,5.823838682142836e-10,5.609357084692578e-10,2.1448159745025536e-11,0.0012919985260643,0.6423173986653681,4.044051321070865e-07,2.6260604121776126e-10,1.2841571841526383e-09,9.039413549930123e-05,0.0082114268605437,260361.78570047964,637295.9566267412,648854.3362543582,49930.089540417575,28.0,6,56,6304,112,154,375516672.0,0.34,816065.998360144,290406.3463162572,184256.08432000002,395960.6572620331,2975.942608069754,89124.75768579126,12441.059158408918,8371.485167321129,0.49999493162765707,907232.0003732364,1526.126442565875,6026.231758834482,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3924.0495187372976,103193.9971762733,762.0561486504707
77489,9.354732426728252e-05,0.0162007802821487,2.2412948931497665e-05,0.0161323629071365,4.6004426080727086e-05,0.0904789523340732,0.0834944317494959,0.0069845205845772,0.2100017036255128,5.977697952933627e-06,2.404509206304557e-05,0.0002250826364528,1.1223686504054576e-10,8.957575660779141e-11,2.26611084327544e-11,4.715906183076647e-10,4.5544560173291056e-10,1.6145016574753778e-11,0.0012637634017383,0.6385348193383025,2.9877146740742136e-07,2.4685996527094127e-10,1.3100399425284631e-09,8.744839887647671e-05,0.0080389252158891,264740.725787945,633393.2032040376,641075.8862181484,42900.7449839718,29.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,404146.28253528586,2975.942608069754,89124.75768579126,7197.892796907209,3152.1551232042216,0.49999493162765707,886530.2259152003,1526.126442565875,2260.6818000034327,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,105779.70034337109,285.4033244503891
77490,9.358510065081448e-05,0.0162118610549695,2.242007823444893e-05,0.0161434318129621,4.600916377303073e-05,0.090515216610047,0.0835286887924851,0.0069865278175619,0.2100823426189217,5.980888014011121e-06,2.405474355804088e-05,0.0002251801596954,1.1227525808340987e-10,8.959865857153563e-11,2.2676599511874282e-11,4.717628832071785e-10,4.556129197851813e-10,1.614996342199707e-11,0.0012641631438437,0.6385583929077067,2.988492062269187e-07,2.46974382589484e-10,1.310527855430861e-09,8.748462702857193e-05,0.0080415379796551,266259.4775239813,631899.0388349867,641358.96767123,42922.84375392296,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7199.307118106939,3153.5630146615636,0.49999493162765707,887324.0406727274,1526.126442565875,2261.697540639572,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,285.5318994655035
77491,9.35038871541878e-05,0.0162103951848715,2.241432848809365e-05,0.0161419741502454,4.600670613802225e-05,0.0904244672654883,0.0834384815358365,0.0069859857296517,0.2100509254552607,5.974590680242969e-06,2.4050296580795498e-05,0.0002251202179885,1.1227425872867465e-10,8.958463960701513e-11,2.2689619121659596e-11,4.707230374748836e-10,4.5462334845940967e-10,1.609968901547377e-11,0.0012640258419085,0.6385299793116389,2.978403637481987e-07,2.4685637093164073e-10,1.3108893861137152e-09,8.746662026690227e-05,0.0080404451452715,265366.7058193891,632837.3325645642,640459.266772413,42133.84324707154,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7148.811088422777,3103.2965484333818,0.49999493162765707,887324.0406727274,1526.126442565875,2225.432179331474,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,280.94133843799625
77494,9.33991645979273e-05,0.0161981344647359,2.240246334343029e-05,0.0161297320465648,4.599995482764416e-05,0.0903135292403972,0.0833299896993586,0.0069835395410385,0.2099448144116814,5.966206070834681e-06,2.403699545171858e-05,0.0002249734348232,1.1223505482737211e-10,8.955017586535524e-11,2.2684878962016928e-11,4.696929861778893e-10,4.536397154677061e-10,1.605327071018281e-11,0.0012635133630612,0.6384834156805091,2.969301842143599e-07,2.466452412466841e-10,1.3107027601444234e-09,8.741565249983666e-05,0.0080369328763725,267514.5234518555,630791.6337502209,640129.6953488071,41460.6385722572,29.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,404146.28253528586,2975.942608069754,89124.75768579126,7105.725991584755,3060.407323702399,0.49999493162765707,886530.2259152003,1526.126442565875,2194.4892197839954,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,105779.70034337109,277.0245004678016
77495,9.382555058395964e-05,0.0162157519791023,2.2437041381618932e-05,0.0161472986915606,4.601624616002314e-05,0.090781795842221,0.0837937879678035,0.0069880078744174,0.2101686266125701,5.9995881119895936e-06,2.4067655023122607e-05,0.0002253552357945,1.1227801240009271e-10,8.964025356987923e-11,2.263775883021352e-11,4.748513308226398e-10,4.5855205921041145e-10,1.6299271612228024e-11,0.0012645626284829,0.6386356880973451,3.0184919858187936e-07,2.4731481020349033e-10,1.3094057824499712e-09,8.753629903978501e-05,0.0080447523047574,268916.25956073665,629123.177797022,641812.6924641322,45270.14500587154,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7349.534390037434,3303.1073281111135,0.49999493162765707,887324.0406727274,1526.126442565875,2369.5881278593056,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,299.1889624882062
77496,9.363764662297811e-05,0.0162022538456397,2.241932255614565e-05,0.0161338274314079,4.600709167560752e-05,0.0905791459914806,0.0835940661076041,0.0069850798838764,0.2100342948801646,5.9847209572828575e-06,2.404994890846334e-05,0.0002251484657218,1.1223790512436211e-10,8.959137893804504e-11,2.264652618631714e-11,4.727504990427552e-10,4.565494087722955e-10,1.6201090270459428e-11,0.0012639136511883,0.6385640366119469,2.998980318927009e-07,2.4698808246558606e-10,1.3096198270468223e-09,8.746785266989753e-05,0.0080401332082983,268610.09006553696,629531.0811038181,641669.8286977891,43782.18135225987,29.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,404146.28253528586,2975.942608069754,89124.75768579126,7254.304721400631,3208.3105895874482,0.49999493162765707,886530.2259152003,1526.126442565875,2301.195853021759,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,105779.70034337109,290.5316956052289
77500,9.368820541436616e-05,0.0162131713259449,2.2427304005072374e-05,0.0161447319759326,4.601204600716293e-05,0.0906278479673724,0.0836407851182135,0.0069870628491588,0.2101139713905055,5.988950859302517e-06,2.406007681272364e-05,0.0002252533228759,1.1227627605469779e-10,8.96165653389777e-11,2.265971071572016e-11,4.730949924351275e-10,4.568806388740873e-10,1.621435356103982e-11,0.0012643288384685,0.6385860906472633,3.001460467561555e-07,2.471132032421037e-10,1.310005493414017e-09,8.75054753692631e-05,0.0080428993372468,270129.5001189124,628036.3057644377,640137.7003873781,43938.37377603674,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7264.301035977098,3218.2614592341724,0.49999493162765707,887324.0406727274,1526.126442565875,2308.3750305161566,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,291.44045402446403
77501,9.353516587365883e-05,0.0161899486703203,2.240760474231869e-05,0.0161215406940493,4.6000371528652177e-05,0.0904703152312609,0.0834876901912845,0.0069826250399762,0.2099277778991261,5.976520671895367e-06,2.4036722360727487e-05,0.0002250028844757,1.1219869014318408e-10,8.955731897535186e-11,2.264137116783229e-11,4.717509973574351e-10,4.555948506336483e-10,1.6156146723786555e-11,0.0012634036336651,0.6385169659620326,2.99018177052633e-07,2.4677851402582376e-10,1.30941344861679e-09,8.74170716929116e-05,0.0080366470887088,269295.932683964,628913.241959447,640761.3266135283,43132.89216306184,28.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,395960.6572620331,2975.942608069754,89124.75768579126,7212.750215558568,3166.944997527959,0.49999493162765707,885736.4111576732,1526.126442565875,2271.3521370352205,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,103193.9971762733,286.7540026612679
77508,9.342893912986236e-05,0.0162082533695605,2.24089165443124e-05,0.0161398403556984,4.600409731777055e-05,0.0903370231513343,0.0833517571475277,0.0069852660038065,0.210010102222739,5.968876673367165e-06,2.404574507932309e-05,0.0002250606943175,1.1227297720292042e-10,8.957185829099601e-11,2.270111891192448e-11,4.697805648206003e-10,4.5372646335161186e-10,1.6054101468988115e-11,0.0012638867864011,0.6384917590867034,2.969323645151023e-07,2.4673170196086717e-10,1.311132220035055e-09,8.744711981587789e-05,0.0080393992951957,272619.91575150687,625853.3337213726,636749.1519432992,41425.559751497545,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7103.480947178596,3058.172485646242,0.49999493162765707,887324.0406727274,1526.126442565875,2192.8768683367357,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,276.82040494939343
77509,9.33367650390811e-05,0.0162069317174813,2.2402436667053536e-05,0.0161385278250807,4.60014557335086e-05,0.0902356284585425,0.0832508825658668,0.0069847458926756,0.2099795733157249,5.961687183236536e-06,2.4040891974950038e-05,0.0002249944863493,1.1227199872094649e-10,8.955587964814747e-11,2.2716119072799105e-11,4.68592946208116e-10,4.5259625458844206e-10,1.5996691619673686e-11,0.0012637363063151,0.638464712303031,2.9577739213794205e-07,2.4660459623082837e-10,1.3115819077706611e-09,8.742793260589857e-05,0.0080381751526411,271735.76147594984,626794.4845674891,637423.5911722995,40521.47168499413,30.0,6,140,6304,109,154,375516672.0,0.34,794466.548290408,290406.3463162572,184256.08432000002,412331.90780853876,2975.942608069754,89124.75768579126,7045.619314078465,3000.5739012758086,0.49999493162765707,887324.0406727274,1526.126442565875,2151.3216600683327,0.49999493162765707,181993.98366413428,403.37137747143004,144902.75548882215,3820.1886645644067,108365.40351046887,271.56024173341905
